knot_id_base,reproduced_t_standard,reproduced_t_inverse,jones_khovanov_same_representative,orientation_ambiguous
15n137876,True,False,True,False
15n137877,False,True,False,False
15n137878,True,False,True,False
15n137879,True,False,True,False
15n137880,False,True,False,False
15n137881,False,True,False,False
15n137882,True,False,True,False
15n137883,True,False,True,False
15n137884,False,True,False,False
15n137885,False,True,False,False
15n137886,True,False,True,False
15n137887,True,False,True,False
15n137888,False,True,False,False
15n137889,True,False,True,False
15n137890,True,False,True,False
15n137891,False,True,False,False
15n137892,False,True,False,False
15n137893,False,True,False,False
15n137894,False,True,False,False
15n137895,False,True,False,False
15n137896,False,True,False,False
15n137897,False,True,False,False
15n137898,True,False,True,False
15n137899,True,False,True,False
15n137900,True,False,True,False
15n137901,True,False,True,False
15n137902,False,True,False,False
15n137903,True,False,True,False
15n137904,False,True,False,False
15n137905,False,True,False,False
15n137906,True,False,True,False
15n137907,True,False,True,False
15n137908,False,True,False,False
15n137909,True,False,True,False
15n137910,False,True,False,False
15n137911,False,True,False,False
15n137912,False,True,False,False
15n137913,True,False,True,False
15n137914,False,True,False,False
15n137915,False,True,False,False
15n137916,False,True,False,False
15n137917,True,False,True,False
15n137918,True,False,True,False
15n137919,False,True,False,False
15n137920,True,False,True,False
15n137921,True,False,True,False
15n137922,True,False,True,False
15n137923,True,False,True,False
15n137924,True,False,True,False
15n137925,True,False,True,False
15n137926,True,False,True,False
15n137927,False,True,False,False
15n137928,True,False,True,False
15n137929,True,False,True,False
15n137930,False,True,False,False
15n137931,False,True,False,False
15n137932,True,False,True,False
15n137933,False,True,False,False
15n137934,True,False,True,False
15n137935,False,True,False,False
15n137936,True,False,True,False
15n137937,False,True,False,False
15n137938,True,False,True,False
15n137939,False,True,False,False
15n137940,True,False,True,False
15n137941,False,True,False,False
15n137942,True,False,True,False
15n137943,False,True,False,False
15n137944,False,True,False,False
15n137945,False,True,False,False
15n137946,False,True,False,False
15n137947,True,False,True,False
15n137948,True,False,True,False
15n137949,True,False,True,False
15n137950,False,True,False,False
15n137951,True,False,True,False
15n137952,True,False,True,False
15n137953,False,True,False,False
15n137954,False,True,False,False
15n137955,False,True,False,False
15n137956,False,True,False,False
15n137957,False,True,False,False
15n137958,False,True,False,False
15n137959,True,False,True,False
15n137960,False,True,False,False
15n137961,False,True,False,False
15n137962,False,True,False,False
15n137963,False,True,False,False
15n137964,False,True,False,False
15n137965,True,False,True,False
15n137966,True,False,True,False
15n137967,False,True,False,False
15n137968,True,False,True,False
15n137969,False,True,False,False
15n137970,False,True,False,False
15n137971,False,True,False,False
15n137972,True,False,True,False
15n137973,False,True,False,False
15n137974,True,False,True,False
15n137975,False,True,False,False
15n137976,False,True,False,False
15n137977,True,False,True,False
15n137978,False,True,False,False
15n137979,True,False,True,False
15n137980,True,False,True,False
15n137981,False,True,False,False
15n137982,True,False,True,False
15n137983,True,False,True,False
15n137984,False,True,False,False
15n137985,True,False,True,False
15n137986,False,True,False,False
15n137987,False,True,False,False
15n137988,False,True,False,False
15n137989,True,False,True,False
15n137990,False,True,False,False
15n137991,False,True,False,False
15n137992,False,True,False,False
15n137993,False,True,False,False
15n137994,True,False,True,False
15n137995,True,False,True,False
15n137996,False,True,False,False
15n137997,False,True,False,False
15n137998,False,True,False,False
15n137999,False,True,False,False
15n138000,False,True,False,False
15n138001,False,True,False,False
15n138002,False,True,False,False
15n138003,False,True,False,False
15n138004,False,True,False,False
15n138005,False,True,False,False
15n138006,False,True,False,False
15n138007,False,True,False,False
15n138008,False,True,False,False
15n138009,False,True,False,False
15n138010,False,True,False,False
15n138011,False,True,False,False
15n138012,False,True,False,False
15n138013,False,True,False,False
15n138014,False,True,False,False
15n138015,True,False,True,False
15n138016,True,False,True,False
15n138017,True,False,True,False
15n138018,True,False,True,False
15n138019,True,False,True,False
15n138020,True,False,True,False
15n138021,True,False,True,False
15n138022,True,False,True,False
15n138023,True,False,True,False
15n138024,True,False,True,False
15n138025,True,False,True,False
15n138026,True,False,True,False
15n138027,False,True,False,False
15n138028,False,True,False,False
15n138029,True,False,True,False
15n138030,True,False,True,False
15n138031,False,True,False,False
15n138032,False,True,False,False
15n138033,True,False,True,False
15n138034,True,False,True,False
15n138035,True,False,True,False
15n138036,False,True,False,False
15n138037,True,False,True,False
15n138038,False,True,False,False
15n138039,True,False,True,False
15n138040,True,False,True,False
15n138041,True,False,True,False
15n138042,False,True,False,False
15n138043,False,True,False,False
15n138044,True,False,True,False
15n138045,True,False,True,False
15n138046,True,False,True,False
15n138047,False,True,False,False
15n138048,True,False,True,False
15n138049,True,False,True,False
15n138050,True,False,True,False
15n138051,True,False,True,False
15n138052,True,False,True,False
15n138053,True,False,True,False
15n138054,False,True,False,False
15n138055,False,True,False,False
15n138056,True,False,True,False
15n138057,True,False,True,False
15n138058,False,True,False,False
15n138059,False,True,False,False
15n138060,True,False,True,False
15n138061,True,False,True,False
15n138062,True,False,True,False
15n138063,True,False,True,False
15n138064,True,False,True,False
15n138065,True,False,True,False
15n138066,True,False,True,False
15n138067,True,False,True,False
15n138068,True,False,True,False
15n138069,True,False,True,False
15n138070,True,False,True,False
15n138071,True,False,True,False
15n138072,True,False,True,False
15n138073,True,False,True,False
15n138074,True,False,True,False
15n138075,True,False,True,False
15n138076,True,False,True,False
15n138077,True,False,True,False
15n138078,False,True,False,False
15n138079,False,True,False,False
15n138080,True,False,True,False
15n138081,False,True,False,False
15n138082,True,False,True,False
15n138083,True,False,True,False
15n138084,True,False,True,False
15n138085,True,False,True,False
15n138086,True,False,True,False
15n138087,True,False,True,False
15n138088,True,False,True,False
15n138089,True,False,True,False
15n138090,False,True,False,False
15n138091,True,False,True,False
15n138092,True,False,True,False
15n138093,True,False,True,False
15n138094,True,False,True,False
15n138095,True,False,True,False
15n138096,True,False,True,False
15n138097,True,False,True,False
15n138098,True,False,True,False
15n138099,True,False,True,False
15n138100,True,False,True,False
15n138101,True,False,True,False
15n138102,True,False,True,False
15n138103,True,False,True,False
15n138104,True,False,True,False
15n138105,True,False,True,False
15n138106,True,False,True,False
15n138107,True,False,True,False
15n138108,True,False,True,False
15n138109,True,False,True,False
15n138110,True,False,True,False
15n138111,True,False,True,False
15n138112,False,True,False,False
15n138113,True,False,True,False
15n138114,True,False,True,False
15n138115,False,True,False,False
15n138116,False,True,False,False
15n138117,True,False,True,False
15n138118,True,False,True,False
15n138119,True,False,True,False
15n138120,True,False,True,False
15n138121,False,True,False,False
15n138122,True,False,True,False
15n138123,True,False,True,False
15n138124,True,False,True,False
15n138125,False,True,False,False
15n138126,True,False,True,False
15n138127,True,False,True,False
15n138128,True,False,True,False
15n138129,True,False,True,False
15n138130,True,False,True,False
15n138131,True,False,True,False
15n138132,True,False,True,False
15n138133,True,False,True,False
15n138134,True,False,True,False
15n138135,True,False,True,False
15n138136,True,False,True,False
15n138137,True,False,True,False
15n138138,False,True,False,False
15n138139,False,True,False,False
15n138140,False,True,False,False
15n138141,True,False,True,False
15n138142,False,True,False,False
15n138143,True,False,True,False
15n138144,False,True,False,False
15n138145,True,False,True,False
15n138146,False,True,False,False
15n138147,False,True,False,False
15n138148,False,True,False,False
15n138149,False,True,False,False
15n138150,True,False,True,False
15n138151,True,False,True,False
15n138152,False,True,False,False
15n138153,False,True,False,False
15n138154,False,True,False,False
15n138155,False,True,False,False
15n138156,False,True,False,False
15n138157,False,True,False,False
15n138158,True,False,True,False
15n138159,True,False,True,False
15n138160,True,False,True,False
15n138161,True,False,True,False
15n138162,True,False,True,False
15n138163,True,False,True,False
15n138164,True,False,True,False
15n138165,True,False,True,False
15n138166,True,False,True,False
15n138167,False,True,False,False
15n138168,True,False,True,False
15n138169,True,False,True,False
15n138170,True,False,True,False
15n138171,True,False,True,False
15n138172,False,True,False,False
15n138173,False,True,False,False
15n138174,True,False,True,False
15n138175,False,True,False,False
15n138176,False,True,False,False
15n138177,False,True,False,False
15n138178,True,False,True,False
15n138179,False,True,False,False
15n138180,False,True,False,False
15n138181,True,False,True,False
15n138182,True,False,True,False
15n138183,False,True,False,False
15n138184,True,False,True,False
15n138185,True,False,True,False
15n138186,False,True,False,False
15n138187,True,False,True,False
15n138188,True,False,True,False
15n138189,True,False,True,False
15n138190,True,False,True,False
15n138191,True,False,True,False
15n138192,True,False,True,False
15n138193,True,False,True,False
15n138194,True,False,True,False
15n138195,True,False,True,False
15n138196,False,True,False,False
15n138197,False,True,False,False
15n138198,True,False,True,False
15n138199,False,True,False,False
15n138200,True,False,True,False
15n138201,True,False,True,False
15n138202,False,True,False,False
15n138203,True,False,True,False
15n138204,True,False,True,False
15n138205,True,False,True,False
15n138206,True,False,True,False
15n138207,True,False,True,False
15n138208,True,False,True,False
15n138209,True,False,True,False
15n138210,True,False,True,False
15n138211,False,True,False,False
15n138212,True,False,True,False
15n138213,True,False,True,False
15n138214,True,False,True,False
15n138215,True,False,True,False
15n138216,False,True,False,False
15n138217,True,False,True,False
15n138218,True,False,True,False
15n138219,True,False,True,False
15n138220,True,False,True,False
15n138221,True,False,True,False
15n138222,True,False,True,False
15n138223,False,True,False,False
15n138224,False,True,False,False
15n138225,True,False,True,False
15n138226,True,False,True,False
15n138227,True,False,True,False
15n138228,False,True,False,False
15n138229,True,False,True,False
15n138230,True,False,True,False
15n138231,True,False,True,False
15n138232,True,False,True,False
15n138233,True,False,True,False
15n138234,True,False,True,False
15n138235,True,False,True,False
15n138236,True,False,True,False
15n138237,False,True,False,False
15n138238,True,False,True,False
15n138239,True,False,True,False
15n138240,True,False,True,False
15n138241,True,False,True,False
15n138242,True,False,True,False
15n138243,True,False,True,False
15n138244,True,False,True,False
15n138245,True,False,True,False
15n138246,True,False,True,False
15n138247,True,False,True,False
15n138248,False,True,False,False
15n138249,True,False,True,False
15n138250,True,False,True,False
15n138251,True,False,True,False
15n138252,True,False,True,False
15n138253,True,False,True,False
15n138254,False,True,False,False
15n138255,True,False,True,False
15n138256,False,True,False,False
15n138257,False,True,False,False
15n138258,True,False,True,False
15n138259,False,True,False,False
15n138260,False,True,False,False
15n138261,True,False,True,False
15n138262,True,False,True,False
15n138263,True,False,True,False
15n138264,False,True,False,False
15n138265,True,False,True,False
15n138266,False,True,False,False
15n138267,True,False,True,False
15n138268,True,False,True,False
15n138269,True,False,True,False
15n138270,True,False,True,False
15n138271,True,False,True,False
15n138272,False,True,False,False
15n138273,True,False,True,False
15n138274,False,True,False,False
15n138275,False,True,False,False
15n138276,False,True,False,False
15n138277,False,True,False,False
15n138278,False,True,False,False
15n138279,False,True,False,False
15n138280,False,True,False,False
15n138281,True,False,True,False
15n138282,True,False,True,False
15n138283,True,False,True,False
15n138284,True,False,True,False
15n138285,False,True,False,False
15n138286,True,False,True,False
15n138287,True,False,True,False
15n138288,True,False,True,False
15n138289,True,False,True,False
15n138290,True,False,True,False
15n138291,True,False,True,False
15n138292,False,True,False,False
15n138293,True,False,True,False
15n138294,False,True,False,False
15n138295,True,False,True,False
15n138296,False,True,False,False
15n138297,True,False,True,False
15n138298,True,False,True,False
15n138299,False,True,False,False
15n138300,True,False,True,False
15n138301,False,True,False,False
15n138302,True,False,True,False
15n138303,True,False,True,False
15n138304,True,False,True,False
15n138305,False,True,False,False
15n138306,False,True,False,False
15n138307,False,True,False,False
15n138308,False,True,False,False
15n138309,True,False,True,False
15n138310,False,True,False,False
15n138311,True,False,True,False
15n138312,False,True,False,False
15n138313,False,True,False,False
15n138314,False,True,False,False
15n138315,True,False,True,False
15n138316,False,True,False,False
15n138317,True,False,True,False
15n138318,False,True,False,False
15n138319,False,True,False,False
15n138320,True,False,True,False
15n138321,True,False,True,False
15n138322,False,True,False,False
15n138323,False,True,False,False
15n138324,True,False,True,False
15n138325,False,True,False,False
15n138326,True,False,True,False
15n138327,False,True,False,False
15n138328,False,True,False,False
15n138329,False,True,False,False
15n138330,False,True,False,False
15n138331,False,True,False,False
15n138332,True,False,True,False
15n138333,True,False,True,False
15n138334,False,True,False,False
15n138335,True,False,True,False
15n138336,False,True,False,False
15n138337,True,False,True,False
15n138338,True,False,True,False
15n138339,False,True,False,False
15n138340,True,False,True,False
15n138341,True,False,True,False
15n138342,True,False,True,False
15n138343,False,True,False,False
15n138344,True,False,True,False
15n138345,True,False,True,False
15n138346,False,True,False,False
15n138347,True,False,True,False
15n138348,True,False,True,False
15n138349,True,False,True,False
15n138350,False,True,False,False
15n138351,False,True,False,False
15n138352,True,False,True,False
15n138353,True,False,True,False
15n138354,False,True,False,False
15n138355,True,False,True,False
15n138356,True,False,True,False
15n138357,False,True,False,False
15n138358,True,False,True,False
15n138359,False,True,False,False
15n138360,False,True,False,False
15n138361,False,True,False,False
15n138362,False,True,False,False
15n138363,False,True,False,False
15n138364,False,True,False,False
15n138365,True,False,True,False
15n138366,False,True,False,False
15n138367,True,False,True,False
15n138368,False,True,False,False
15n138369,True,False,True,False
15n138370,False,True,False,False
15n138371,True,False,True,False
15n138372,False,True,False,False
15n138373,True,False,True,False
15n138374,True,False,True,False
15n138375,False,True,False,False
15n138376,True,False,True,False
15n138377,True,False,True,False
15n138378,False,True,False,False
15n138379,True,False,True,False
15n138380,True,False,True,False
15n138381,False,True,False,False
15n138382,False,True,False,False
15n138383,False,True,False,False
15n138384,True,False,True,False
15n138385,False,True,False,False
15n138386,False,True,False,False
15n138387,True,False,True,False
15n138388,True,False,True,False
15n138389,True,False,True,False
15n138390,False,True,False,False
15n138391,True,False,True,False
15n138392,True,False,True,False
15n138393,False,True,False,False
15n138394,False,True,False,False
15n138395,False,True,False,False
15n138396,False,True,False,False
15n138397,False,True,False,False
15n138398,False,True,False,False
15n138399,True,False,True,False
15n138400,False,True,False,False
15n138401,False,True,False,False
15n138402,False,True,False,False
15n138403,True,False,True,False
15n138404,True,False,True,False
15n138405,False,True,False,False
15n138406,True,False,True,False
15n138407,False,True,False,False
15n138408,False,True,False,False
15n138409,False,True,False,False
15n138410,True,False,True,False
15n138411,True,False,True,False
15n138412,False,True,False,False
15n138413,False,True,False,False
15n138414,True,False,True,False
15n138415,False,True,False,False
15n138416,True,False,True,False
15n138417,True,False,True,False
15n138418,False,True,False,False
15n138419,True,False,True,False
15n138420,False,True,False,False
15n138421,True,False,True,False
15n138422,False,True,False,False
15n138423,True,False,True,False
15n138424,False,True,False,False
15n138425,False,True,False,False
15n138426,True,False,True,False
15n138427,True,False,True,False
15n138428,True,False,True,False
15n138429,False,True,False,False
15n138430,True,False,True,False
15n138431,False,True,False,False
15n138432,True,False,True,False
15n138433,False,True,False,False
15n138434,False,True,False,False
15n138435,False,True,False,False
15n138436,True,False,True,False
15n138437,False,True,False,False
15n138438,True,False,True,False
15n138439,True,False,True,False
15n138440,True,False,True,False
15n138441,False,True,False,False
15n138442,False,True,False,False
15n138443,False,True,False,False
15n138444,False,True,False,False
15n138445,False,True,False,False
15n138446,False,True,False,False
15n138447,False,True,False,False
15n138448,False,True,False,False
15n138449,False,True,False,False
15n138450,False,True,False,False
15n138451,False,True,False,False
15n138452,True,False,True,False
15n138453,False,True,False,False
15n138454,False,True,False,False
15n138455,False,True,False,False
15n138456,False,True,False,False
15n138457,False,True,False,False
15n138458,True,False,True,False
15n138459,False,True,False,False
15n138460,True,False,True,False
15n138461,False,True,False,False
15n138462,False,True,False,False
15n138463,True,False,True,False
15n138464,False,True,False,False
15n138465,False,True,False,False
15n138466,True,False,True,False
15n138467,True,False,True,False
15n138468,True,False,True,False
15n138469,False,True,False,False
15n138470,False,True,False,False
15n138471,False,True,False,False
15n138472,False,True,False,False
15n138473,True,False,True,False
15n138474,True,False,True,False
15n138475,False,True,False,False
15n138476,True,False,True,False
15n138477,False,True,False,False
15n138478,False,True,False,False
15n138479,False,True,False,False
15n138480,False,True,False,False
15n138481,False,True,False,False
15n138482,True,False,True,False
15n138483,False,True,False,False
15n138484,False,True,False,False
15n138485,False,True,False,False
15n138486,True,False,True,False
15n138487,False,True,False,False
15n138488,True,False,True,False
15n138489,False,True,False,False
15n138490,False,True,False,False
15n138491,True,False,True,False
15n138492,True,False,True,False
15n138493,False,True,False,False
15n138494,True,False,True,False
15n138495,True,False,True,False
15n138496,True,False,True,False
15n138497,True,False,True,False
15n138498,True,False,True,False
15n138499,True,False,True,False
15n138500,False,True,False,False
15n138501,True,False,True,False
15n138502,True,False,True,False
15n138503,False,True,False,False
15n138504,False,True,False,False
15n138505,False,True,False,False
15n138506,False,True,False,False
15n138507,False,True,False,False
15n138508,False,True,False,False
15n138509,True,False,True,False
15n138510,True,False,True,False
15n138511,True,False,True,False
15n138512,True,False,True,False
15n138513,True,False,True,False
15n138514,True,False,True,False
15n138515,True,False,True,False
15n138516,True,False,True,False
15n138517,False,True,False,False
15n138518,False,True,False,False
15n138519,False,True,False,False
15n138520,False,True,False,False
15n138521,True,False,True,False
15n138522,False,True,False,False
15n138523,True,False,True,False
15n138524,True,False,True,False
15n138525,False,True,False,False
15n138526,True,False,True,False
15n138527,True,False,True,False
15n138528,True,False,True,False
15n138529,False,True,False,False
15n138530,False,True,False,False
15n138531,True,False,True,False
15n138532,True,False,True,False
15n138533,False,True,False,False
15n138534,True,False,True,False
15n138535,False,True,False,False
15n138536,False,True,False,False
15n138537,True,False,True,False
15n138538,False,True,False,False
15n138539,False,True,False,False
15n138540,False,True,False,False
15n138541,True,False,True,False
15n138542,True,False,True,False
15n138543,True,False,True,False
15n138544,True,False,True,False
15n138545,True,False,True,False
15n138546,True,False,True,False
15n138547,False,True,False,False
15n138548,True,False,True,False
15n138549,False,True,False,False
15n138550,True,False,True,False
15n138551,False,True,False,False
15n138552,False,True,False,False
15n138553,True,False,True,False
15n138554,True,False,True,False
15n138555,True,False,True,False
15n138556,False,True,False,False
15n138557,True,False,True,False
15n138558,False,True,False,False
15n138559,False,True,False,False
15n138560,True,False,True,False
15n138561,False,True,False,False
15n138562,False,True,False,False
15n138563,True,False,True,False
15n138564,False,True,False,False
15n138565,True,False,True,False
15n138566,False,True,False,False
15n138567,True,False,True,False
15n138568,True,False,True,False
15n138569,True,False,True,False
15n138570,True,False,True,False
15n138571,False,True,False,False
15n138572,True,False,True,False
15n138573,False,True,False,False
15n138574,True,False,True,False
15n138575,True,False,True,False
15n138576,True,False,True,False
15n138577,True,False,True,False
15n138578,False,True,False,False
15n138579,True,False,True,False
15n138580,False,True,False,False
15n138581,True,False,True,False
15n138582,False,True,False,False
15n138583,True,False,True,False
15n138584,True,False,True,False
15n138585,True,False,True,False
15n138586,False,True,False,False
15n138587,True,False,True,False
15n138588,True,False,True,False
15n138589,True,False,True,False
15n138590,True,False,True,False
15n138591,True,False,True,False
15n138592,True,False,True,False
15n138593,True,False,True,False
15n138594,True,False,True,False
15n138595,False,True,False,False
15n138596,True,False,True,False
15n138597,True,False,True,False
15n138598,True,False,True,False
15n138599,True,False,True,False
15n138600,True,False,True,False
15n138601,True,False,True,False
15n138602,False,True,False,False
15n138603,True,True,True,True
15n138604,False,True,False,False
15n138605,True,False,True,False
15n138606,True,False,True,False
15n138607,True,False,True,False
15n138608,True,False,True,False
15n138609,True,False,True,False
15n138610,True,False,True,False
15n138611,False,True,False,False
15n138612,False,True,False,False
15n138613,True,False,True,False
15n138614,True,False,True,False
15n138615,True,False,True,False
15n138616,True,False,True,False
15n138617,True,False,True,False
15n138618,True,False,True,False
15n138619,True,False,True,False
15n138620,True,False,True,False
15n138621,True,False,True,False
15n138622,False,True,False,False
15n138623,True,False,True,False
15n138624,False,True,False,False
15n138625,True,False,True,False
15n138626,True,False,True,False
15n138627,False,True,False,False
15n138628,True,False,True,False
15n138629,True,False,True,False
15n138630,True,False,True,False
15n138631,False,True,False,False
15n138632,True,False,True,False
15n138633,True,True,True,True
15n138634,False,True,False,False
15n138635,True,False,True,False
15n138636,True,False,True,False
15n138637,False,True,False,False
15n138638,False,True,False,False
15n138639,False,True,False,False
15n138640,True,False,True,False
15n138641,True,False,True,False
15n138642,True,False,True,False
15n138643,False,True,False,False
15n138644,True,False,True,False
15n138645,True,False,True,False
15n138646,True,False,True,False
15n138647,True,False,True,False
15n138648,True,False,True,False
15n138649,False,True,False,False
15n138650,False,True,False,False
15n138651,False,True,False,False
15n138652,False,True,False,False
15n138653,False,True,False,False
15n138654,True,False,True,False
15n138655,True,False,True,False
15n138656,True,False,True,False
15n138657,True,False,True,False
15n138658,False,True,False,False
15n138659,True,False,True,False
15n138660,True,False,True,False
15n138661,False,True,False,False
15n138662,True,False,True,False
15n138663,True,False,True,False
15n138664,True,False,True,False
15n138665,True,False,True,False
15n138666,False,True,False,False
15n138667,False,True,False,False
15n138668,False,True,False,False
15n138669,False,True,False,False
15n138670,False,True,False,False
15n138671,True,False,True,False
15n138672,True,False,True,False
15n138673,False,True,False,False
15n138674,False,True,False,False
15n138675,True,False,True,False
15n138676,True,False,True,False
15n138677,True,False,True,False
15n138678,True,False,True,False
15n138679,True,False,True,False
15n138680,True,False,True,False
15n138681,False,True,False,False
15n138682,False,True,False,False
15n138683,True,False,True,False
15n138684,True,False,True,False
15n138685,True,False,True,False
15n138686,True,False,True,False
15n138687,True,False,True,False
15n138688,True,False,True,False
15n138689,False,True,False,False
15n138690,True,False,True,False
15n138691,False,True,False,False
15n138692,False,True,False,False
15n138693,True,False,True,False
15n138694,False,True,False,False
15n138695,True,False,True,False
15n138696,True,False,True,False
15n138697,True,False,True,False
15n138698,False,True,False,False
15n138699,True,False,True,False
15n138700,True,False,True,False
15n138701,False,True,False,False
15n138702,True,False,True,False
15n138703,True,False,True,False
15n138704,False,True,False,False
15n138705,True,False,True,False
15n138706,True,False,True,False
15n138707,True,False,True,False
15n138708,True,False,True,False
15n138709,True,False,True,False
15n138710,True,False,True,False
15n138711,True,False,True,False
15n138712,True,False,True,False
15n138713,True,False,True,False
15n138714,True,False,True,False
15n138715,True,False,True,False
15n138716,True,False,True,False
15n138717,False,True,False,False
15n138718,True,False,True,False
15n138719,True,False,True,False
15n138720,True,False,True,False
15n138721,False,True,False,False
15n138722,False,True,False,False
15n138723,True,False,True,False
15n138724,False,True,False,False
15n138725,False,True,False,False
15n138726,True,False,True,False
15n138727,True,False,True,False
15n138728,False,True,False,False
15n138729,True,False,True,False
15n138730,True,False,True,False
15n138731,False,True,False,False
15n138732,True,False,True,False
15n138733,True,False,True,False
15n138734,False,True,False,False
15n138735,False,True,False,False
15n138736,False,True,False,False
15n138737,True,False,True,False
15n138738,True,False,True,False
15n138739,True,False,True,False
15n138740,False,True,False,False
15n138741,True,False,True,False
15n138742,False,True,False,False
15n138743,True,False,True,False
15n138744,True,False,True,False
15n138745,False,True,False,False
15n138746,True,False,True,False
15n138747,False,True,False,False
15n138748,True,False,True,False
15n138749,True,False,True,False
15n138750,True,False,True,False
15n138751,True,False,True,False
15n138752,True,False,True,False
15n138753,True,False,True,False
15n138754,True,False,True,False
15n138755,True,False,True,False
15n138756,False,True,False,False
15n138757,True,False,True,False
15n138758,False,True,False,False
15n138759,True,False,True,False
15n138760,True,False,True,False
15n138761,False,True,False,False
15n138762,True,False,True,False
15n138763,True,False,True,False
15n138764,True,False,True,False
15n138765,True,False,True,False
15n138766,False,True,False,False
15n138767,False,True,False,False
15n138768,True,False,True,False
15n138769,True,False,True,False
15n138770,False,True,False,False
15n138771,False,True,False,False
15n138772,True,False,True,False
15n138773,False,True,False,False
15n138774,True,False,True,False
15n138775,True,False,True,False
15n138776,True,False,True,False
15n138777,True,False,True,False
15n138778,True,False,True,False
15n138779,False,True,False,False
15n138780,True,False,True,False
15n138781,True,False,True,False
15n138782,False,True,False,False
15n138783,False,True,False,False
15n138784,False,True,False,False
15n138785,False,True,False,False
15n138786,True,False,True,False
15n138787,True,False,True,False
15n138788,False,True,False,False
15n138789,False,True,False,False
15n138790,True,False,True,False
15n138791,False,True,False,False
15n138792,True,False,True,False
15n138793,True,False,True,False
15n138794,False,True,False,False
15n138795,True,False,True,False
15n138796,True,False,True,False
15n138797,False,True,False,False
15n138798,False,True,False,False
15n138799,True,False,True,False
15n138800,False,True,False,False
15n138801,True,False,True,False
15n138802,True,False,True,False
15n138803,False,True,False,False
15n138804,True,False,True,False
15n138805,True,False,True,False
15n138806,True,False,True,False
15n138807,True,False,True,False
15n138808,True,False,True,False
15n138809,False,True,False,False
15n138810,True,False,True,False
15n138811,False,True,False,False
15n138812,True,False,True,False
15n138813,True,False,True,False
15n138814,True,False,True,False
15n138815,True,False,True,False
15n138816,True,False,True,False
15n138817,False,True,False,False
15n138818,True,False,True,False
15n138819,False,True,False,False
15n138820,False,True,False,False
15n138821,True,False,True,False
15n138822,True,False,True,False
15n138823,False,True,False,False
15n138824,True,False,True,False
15n138825,True,False,True,False
15n138826,True,False,True,False
15n138827,False,True,False,False
15n138828,False,True,False,False
15n138829,False,True,False,False
15n138830,True,False,True,False
15n138831,True,False,True,False
15n138832,True,False,True,False
15n138833,True,False,True,False
15n138834,False,True,False,False
15n138835,True,False,True,False
15n138836,False,True,False,False
15n138837,True,False,True,False
15n138838,False,True,False,False
15n138839,True,False,True,False
15n138840,True,False,True,False
15n138841,True,False,True,False
15n138842,False,True,False,False
15n138843,False,True,False,False
15n138844,False,True,False,False
15n138845,False,True,False,False
15n138846,False,True,False,False
15n138847,True,False,True,False
15n138848,False,True,False,False
15n138849,True,False,True,False
15n138850,True,False,True,False
15n138851,True,False,True,False
15n138852,True,False,True,False
15n138853,False,True,False,False
15n138854,False,True,False,False
15n138855,False,True,False,False
15n138856,True,False,True,False
15n138857,False,True,False,False
15n138858,False,True,False,False
15n138859,True,False,True,False
15n138860,False,True,False,False
15n138861,True,False,True,False
15n138862,False,True,False,False
15n138863,False,True,False,False
15n138864,True,False,True,False
15n138865,True,False,True,False
15n138866,True,False,True,False
15n138867,True,False,True,False
15n138868,True,False,True,False
15n138869,False,True,False,False
15n138870,False,True,False,False
15n138871,True,False,True,False
15n138872,True,False,True,False
15n138873,True,False,True,False
15n138874,True,False,True,False
15n138875,True,False,True,False
15n138876,True,False,True,False
15n138877,True,False,True,False
15n138878,False,True,False,False
15n138879,False,True,False,False
15n138880,False,True,False,False
15n138881,False,True,False,False
15n138882,False,True,False,False
15n138883,False,True,False,False
15n138884,True,False,True,False
15n138885,True,False,True,False
15n138886,True,False,True,False
15n138887,True,False,True,False
15n138888,True,False,True,False
15n138889,False,True,False,False
15n138890,True,False,True,False
15n138891,False,True,False,False
15n138892,False,True,False,False
15n138893,True,False,True,False
15n138894,True,False,True,False
15n138895,False,True,False,False
15n138896,True,False,True,False
15n138897,False,True,False,False
15n138898,False,True,False,False
15n138899,True,False,True,False
15n138900,False,True,False,False
15n138901,True,False,True,False
15n138902,True,False,True,False
15n138903,False,True,False,False
15n138904,True,False,True,False
15n138905,True,False,True,False
15n138906,True,False,True,False
15n138907,False,True,False,False
15n138908,True,False,True,False
15n138909,True,False,True,False
15n138910,False,True,False,False
15n138911,True,False,True,False
15n138912,False,True,False,False
15n138913,False,True,False,False
15n138914,True,False,True,False
15n138915,True,False,True,False
15n138916,False,True,False,False
15n138917,False,True,False,False
15n138918,False,True,False,False
15n138919,False,True,False,False
15n138920,False,True,False,False
15n138921,False,True,False,False
15n138922,False,True,False,False
15n138923,True,False,True,False
15n138924,False,True,False,False
15n138925,False,True,False,False
15n138926,False,True,False,False
15n138927,False,True,False,False
15n138928,False,True,False,False
15n138929,False,True,False,False
15n138930,True,False,True,False
15n138931,False,True,False,False
15n138932,True,False,True,False
15n138933,True,False,True,False
15n138934,True,False,True,False
15n138935,False,True,False,False
15n138936,True,False,True,False
15n138937,True,False,True,False
15n138938,False,True,False,False
15n138939,True,False,True,False
15n138940,False,True,False,False
15n138941,True,False,True,False
15n138942,True,False,True,False
15n138943,False,True,False,False
15n138944,False,True,False,False
15n138945,False,True,False,False
15n138946,False,True,False,False
15n138947,True,False,True,False
15n138948,True,False,True,False
